,"32910","32680","16","2761","70","956","21","23","0.23","36443","36209","24","3944","75","952","24","24","0.234","38674","38416","26","1989","71","958","22","20","0.258","29962","29699","23","2871","77","960","19","21","0.263","42218","41944","30","4023","73","947","29","24","0.274","33353","33093","31","2707","71","955","23","22","0.26","40163","39923","25","3605","95","940","22","38","0.24","38158","37911","25","3600","79","946","26","28","0.247","43253","43003","24","4449","95","933","33","34","0.25","44384","44111","30","3328","76","958","19","23","0.273","67047","66800","26","9826","227","861","58","81","0.247","74289","74028","28","9198","238","855","67","78","0.261","56538","56311","26","6261","207","868","61","71","0.227","64180","63953","26","8886","251","850","66","84","0.227","68675","68425","22","6889","239","847","78","75","0.25","59502","59265","17","3990","199","871","56","73","0.237","63017","62789","26","6776","205","859","76","65","0.228","68386","68142","27","5452","227","857","61","82","0.244","74123","73848","26","8913","211","865","69","66","0.275","72352","72093","19","4590","216","858","64","78","0.259","20495","20250","25","1083","86","941","23","36","0.245","22114","21857","24","2518","85","947","20","33","0.257","24783","24526","28","3783","84","952","22","26","0.257","20418","20176","28","2591","95","945","29","26","0.242","16361","16128","17","1913","84","944","22","34","0.233","19067","18851","24","2028","86","950","22","28","0.216","20170","19945","22","2334","78","951","26","23","0.225","16265","16036","24","2062","93","936","33","31","0.229","13284","13051","20","1338","95","939","35","26","0.233","18774","18550","21","988","79","950","22","28","0.224","17685","17437","20","1615","213","866","59","75","0.248","16736","16499","16","748","224","865","67","68","0.237","19845","19583","21","736","231","861","61","78","0.262","20744","20506","21","921","223","854","63","83","0.238","19597","19356","26","1028","223","863","58","79","0.241","17216","16968","21","1947","224","865","49","86","0.248","21035","20779","19","1276","214","859","66","75","0.256","19751","19509","31","2891","233","844","76","80","0.242","16932","16668","41","2229","207","860","69","71","0.264","17266","17041","18","1290","226","870","62","68","0.225"
,"48158","47893","23","3691","70","956","21","23","0.265","50500","50234","29","5676","75","952","24","24","0.266","54641","54341","30","4098","71","958","22","20","0.3","44802","44499","27","4132","77","960","19","21","0.303","61224","60911","36","6007","73","947","29","24","0.313","48533","48241","33","4563","71","955","23","22","0.292","56970","56694","28","5005","95","940","22","38","0.276","52841","52561","29","4938","79","946","26","28","0.28","60286","59995","29","6409","95","933","33","34","0.291","61474","61179","33","5195","76","958","19","23","0.295","88615","88320","32","11977","227","861","58","81","0.295","96476","96179","32","11998","238","855","67","78","0.297","74116","73855","33","8490","207","868","61","71","0.261","81989","81734","26","10556","251","850","66","84","0.255","89366","89079","29","9069","239","847","78","75","0.287","78161","77888","23","5160","199","871","56","73","0.273","80880","80617","29","8818","205","859","76","65","0.263","89164","88880","30","7888","227","857","61","82","0.284","93543","93236","28","10219","211","865","69","66","0.307","94210","93919","21","6330","216","858","64","78","0.291","32688","32410","28","1767","86","941","23","36","0.278","34355","34061","27","4147","85","947","20","33","0.294","37904","37619","31","5473","84","952","22","26","0.285","31800","31523","30","4134","95","945","29","26","0.277","25781","25512","20","2595","84","944","22","34","0.269","28995","28746","25","3032","86","950","22","28","0.249","31330","31068","24","3800","78","951","26","23","0.262","26223","25961","26","3244","93","936","33","31","0.262","22426","22163","23","2327","95","939","35","26","0.263","30151","29906","21","2004","79","950","22","28","0.245","28684","28384","25","2515","213","866","59","75","0.3","27069","26798","17","1313","224","865","67","68","0.271","30977","30686","22","1071","231","861","61","78","0.291","32097","31823","26","1347","223","854","63","83","0.274","30301","30018","33","1978","223","863","58","79","0.283","27734","27457","23","3097","224","865","49","86","0.277","34393","34109","22","2282","214","859","66","75","0.284","30905","30629","35","4771","233","844","76","80","0.276","27823","27518","46","3647","207","860","69","71","0.305","27811","27556","21","2396","226","870","62","68","0.255"
,"65065","64763","25","4760","70","956","21","23","0.302","66561","66262","32","7343","75","952","24","24","0.299","72161","71825","32","6484","71","958","22","20","0.336","62899","62558","31","5692","77","960","19","21","0.341","81667","81322","45","8263","73","947","29","24","0.345","65119","64798","37","6686","71","955","23","22","0.321","73618","73316","31","6416","95","940","22","38","0.302","70036","69713","31","6871","79","946","26","28","0.323","77682","77358","35","8435","95","933","33","34","0.324","79870","79546","33","7453","76","958","19","23","0.324","111075","110752","35","13783","227","861","58","81","0.323","118785","118452","37","14476","238","855","67","78","0.333","94193","93904","37","11511","207","868","61","71","0.289","99638","99350","28","11948","251","850","66","84","0.288","109299","108982","32","11111","239","847","78","75","0.317","97622","97312","30","6444","199","871","56","73","0.31","99533","99239","30","11021","205","859","76","65","0.294","110608","110301","31","10845","227","857","61","82","0.307","112965","112629","30","11425","211","865","69","66","0.336","115669","115340","24","8089","216","858","64","78","0.329","46461","46140","33","2759","86","941","23","36","0.321","47793","47474","31","5786","85","947","20","33","0.319","52801","52485","33","7025","84","952","22","26","0.316","44594","44288","35","5919","95","945","29","26","0.306","36312","36007","26","3231","84","944","22","34","0.305","40910","40629","27","4398","86","950","22","28","0.281","43795","43499","27","5277","78","951","26","23","0.296","38306","38008","33","4886","93","936","33","31","0.298","33716","33413","28","3452","95","939","35","26","0.303","43705","43418","24","3559","79","950","22","28","0.287","41314","40982","31","3671","213","866","59","75","0.332","38886","38573","20","2002","224","865","67","68","0.313","43563","43239","24","1671","231","861","61","78","0.324","45532","45221","31","2056","223","854","63","83","0.311","43365","43041","38","3509","223","863","58","79","0.324","39813","39509","28","4279","224","865","49","86","0.304","49638","49313","24","3631","214","859","66","75","0.325","43902","43587","37","6699","233","844","76","80","0.315","41517","41183","49","5449","207","860","69","71","0.334","41525","41243","24","3769","226","870","62","68","0.282"
,"83958","83627","27","6239","70","956","21","23","0.331","83651","83313","36","8932","75","952","24","24","0.338","91068","90690","33","8930","71","958","22","20","0.378","83146","82765","38","7329","77","960","19","21","0.381","102175","101807","47","10844","73","947","29","24","0.368","83212","82850","40","8743","71","955","23","22","0.362","89442","89100","34","7967","95","940","22","38","0.342","88647","88297","33","9333","79","946","26","28","0.35","95418","95057","41","10397","95","933","33","34","0.361","98624","98262","35","10108","76","958","19","23","0.362","133625","133264","39","15994","227","861","58","81","0.361","141470","141101","42","17455","238","855","67","78","0.369","114336","114019","38","14819","207","868","61","71","0.317","117147","116836","30","13131","251","850","66","84","0.311","129485","129144","34","13355","239","847","78","75","0.341","117035","116693","32","7850","199","871","56","73","0.342","118841","118508","33","13024","205","859","76","65","0.333","132477","132135","34","13165","227","857","61","82","0.342","133711","133349","33","12819","211","865","69","66","0.362","136393","136035","29","9375","216","858","64","78","0.358","61034","60678","38","4108","86","941","23","36","0.356","62747","62394","34","7355","85","947","20","33","0.353","69768","69406","39","8553","84","952","22","26","0.362","58488","58151","37","7852","95","945","29","26","0.337","47299","46960","32","3778","84","944","22","34","0.339","54309","53997","33","5821","86","950","22","28","0.312","57233","56906","31","6634","78","951","26","23","0.327","53296","52977","36","7244","93","936","33","31","0.319","46645","46306","31","4540","95","939","35","26","0.339","58980","58665","30","5513","79","950","22","28","0.315","55792","55426","38","5044","213","866","59","75","0.366","51452","51105","23","2910","224","865","67","68","0.347","57699","57338","28","2592","231","861","61","78","0.361","61065","60722","34","3187","223","854","63","83","0.343","58610","58255","43","5602","223","863","58","79","0.355","52996","52656","34","5647","224","865","49","86","0.34","66332","65964","27","5303","214","859","66","75","0.368","58801","58455","41","8816","233","844","76","80","0.346","56828","56466","51","7560","207","860","69","71","0.362","56814","56494","26","4962","226","870","62","68","0.32"
,"104629","104258","33","8312","70","956","21","23","0.371","101443","101068","38","10606","75","952","24","24","0.375","110922","110519","34","11068","71","958","22","20","0.403","104380","103969","43","9178","77","960","19","21","0.411","121409","121010","47","13685","73","947","29","24","0.399","101156","100742","45","10399","71","955","23","22","0.414","104969","104596","40","9577","95","940","22","38","0.373","107203","106815","38","11694","79","946","26","28","0.388","113417","113035","43","12230","95","933","33","34","0.382","116978","116572","39","12787","76","958","19","23","0.406","154812","154431","41","18498","227","861","58","81","0.381","164400","163993","50","20606","238","855","67","78","0.407","134269","133913","44","17665","207","868","61","71","0.356","134432","134093","35","14281","251","850","66","84","0.339","149304","148936","39","15511","239","847","78","75","0.368","136805","136434","35","10007","199","871","56","73","0.371","137790","137428","37","14788","205","859","76","65","0.362","152613","152232","39","15048","227","857","61","82","0.381","154839","154449","37","14340","211","865","69","66","0.39","157527","157140","33","10291","216","858","64","78","0.387","76547","76160","40","5704","86","941","23","36","0.387","79475","79096","37","8924","85","947","20","33","0.379","87184","86786","44","10127","84","952","22","26","0.398","72768","72398","42","9661","95","945","29","26","0.37","59068","58685","35","4442","84","944","22","34","0.383","68974","68621","35","7160","86","950","22","28","0.353","71501","71134","35","7821","78","951","26","23","0.367","69261","68911","38","9534","93","936","33","31","0.35","60422","60052","33","5488","95","939","35","26","0.37","74097","73754","33","7281","79","950","22","28","0.343","71100","70696","41","6449","213","866","59","75","0.404","65560","65181","24","3899","224","865","67","68","0.379","73113","72713","32","3800","231","861","61","78","0.4","77581","77198","38","4661","223","854","63","83","0.383","75486","75099","46","8187","223","863","58","79","0.387","67602","67230","36","7138","224","865","49","86","0.372","82694","82302","27","7005","214","859","66","75","0.392","75277","74903","44","11101","233","844","76","80","0.374","73855","73456","54","9968","207","860","69","71","0.399","72725","72364","28","6088","226","870","62","68","0.361"
,"125183","124777","37","10511","70","956","21","23","0.406","119163","118765","41","12454","75","952","24","24","0.398","132107","131677","38","12862","71","958","22","20","0.43","125741","125285","46","11246","77","960","19","21","0.456","139544","139116","51","16732","73","947","29","24","0.428","119069","118611","48","11931","71","955","23","22","0.458","121329","120921","42","11545","95","940","22","38","0.408","125208","124784","40","13681","79","946","26","28","0.424","131985","131574","46","13941","95","933","33","34","0.411","134233","133800","42","14797","76","958","19","23","0.433","175024","174605","46","20622","227","861","58","81","0.419","186674","186239","53","23870","238","855","67","78","0.435","152501","152113","45","19898","207","868","61","71","0.388","151514","151141","37","15824","251","850","66","84","0.373","167464","167065","48","17492","239","847","78","75","0.399","156617","156216","43","13163","199","871","56","73","0.401","156553","156159","41","16342","205","859","76","65","0.394","171825","171393","42","16927","227","857","61","82","0.432","174818","174394","40","15832","211","865","69","66","0.424","177173","176752","35","11112","216","858","64","78","0.421","93118","92696","41","7466","86","941","23","36","0.422","97175","96769","39","10417","85","947","20","33","0.406","105182","104753","44","11905","84","952","22","26","0.429","87672","87271","46","11366","95","945","29","26","0.401","71358","70951","38","5254","84","944","22","34","0.407","84913","84538","36","8426","86","950","22","28","0.375","86148","85746","37","9049","78","951","26","23","0.402","87136","86748","41","11753","93","936","33","31","0.388","74896","74499","34","6569","95","939","35","26","0.397","89091","88709","37","8936","79","950","22","28","0.382","88701","88260","45","7939","213","866","59","75","0.441","81165","80746","32","5072","224","865","67","68","0.419","89488","89058","36","5271","231","861","61","78","0.43","93788","93373","41","6237","223","854","63","83","0.415","93213","92789","48","10834","223","863","58","79","0.424","82739","82342","38","8282","224","865","49","86","0.397","99218","98794","31","8723","214","859","66","75","0.424","92452","92049","46","13227","233","844","76","80","0.403","91754","91320","55","12575","207","860","69","71","0.434","88132","87733","35","7209","226","870","62","68","0.399"
,"144252","143807","39","12709","70","956","21","23","0.445","137672","137233","45","14618","75","952","24","24","0.439","155018","154555","41","14488","71","958","22","20","0.463","146650","146171","49","13398","77","960","19","21","0.479","156536","156078","52","19356","73","947","29","24","0.458","136861","136373","49","13352","71","955","23","22","0.488","138462","138021","45","13888","95","940","22","38","0.441","142437","141970","43","15260","79","946","26","28","0.467","150326","149891","46","15936","95","933","33","34","0.435","152160","151694","42","16512","76","958","19","23","0.466","193853","193405","49","22181","227","861","58","81","0.448","208731","208258","56","27283","238","855","67","78","0.473","170360","169932","47","21368","207","868","61","71","0.428","168643","168242","37","17353","251","850","66","84","0.401","184158","183715","54","19795","239","847","78","75","0.443","175238","174809","49","16495","199","871","56","73","0.429","174698","174272","43","18379","205","859","76","65","0.426","192085","191624","43","18722","227","857","61","82","0.461","193362","192895","43","17330","211","865","69","66","0.467","196195","195741","37","12522","216","858","64","78","0.454","111422","110965","43","9409","86","941","23","36","0.457","114454","114015","43","11881","85","947","20","33","0.439","123361","122910","44","13934","84","952","22","26","0.451","103560","103129","49","13129","95","945","29","26","0.431","84165","83727","39","6372","84","944","22","34","0.438","101763","101354","41","9599","86","950","22","28","0.409","101155","100716","40","10371","78","951","26","23","0.439","105436","105006","44","13750","93","936","33","31","0.43","89335","88914","40","7808","95","939","35","26","0.421","103720","103308","40","10474","79","950","22","28","0.412","108173","107689","49","9520","213","866","59","75","0.484","97104","96649","34","6296","224","865","67","68","0.455","106835","106371","39","7048","231","861","61","78","0.464","109627","109178","46","7826","223","854","63","83","0.449","110848","110396","49","13443","223","863","58","79","0.452","97798","97364","40","9256","224","865","49","86","0.434","116382","115932","33","10391","214","859","66","75","0.45","109379","108943","53","15073","233","844","76","80","0.436","109888","109414","60","15155","207","860","69","71","0.474","103184","102754","39","8583","226","870","62","68","0.43"
,"162294","161813","41","14855","70","956","21","23","0.481","156425","155946","50","16766","75","952","24","24","0.479","178524","178038","43","16137","71","958","22","20","0.486","166164","165640","50","15300","77","960","19","21","0.524","172733","172245","56","21421","73","947","29","24","0.488","155801","155286","51","14873","71","955","23","22","0.515","156381","155909","49","16077","95","940","22","38","0.472","159844","159339","46","16663","79","946","26","28","0.505","167839","167365","53","18369","95","933","33","34","0.474","170744","170241","46","17962","76","958","19","23","0.503","212012","211523","52","23596","227","861","58","81","0.489","231210","230709","60","30589","238","855","67","78","0.501","188097","187632","54","22585","207","868","61","71","0.465","186018","185580","44","18473","251","850","66","84","0.438","201020","200550","59","22793","239","847","78","75","0.47","192863","192400","51","19608","199","871","56","73","0.463","192676","192213","46","20432","205","859","76","65","0.463","214617","214126","45","20869","227","857","61","82","0.491","210886","210390","44","19053","211","865","69","66","0.496","214571","214091","38","14105","216","858","64","78","0.48","131066","130572","51","11528","86","941","23","36","0.494","130292","129813","47","13335","85","947","20","33","0.479","141338","140848","47","16182","84","952","22","26","0.49","120021","119557","54","15128","95","945","29","26","0.464","97794","97323","44","7855","84","944","22","34","0.471","119163","118718","45","10766","86","950","22","28","0.445","116738","116273","42","11767","78","951","26","23","0.465","123572","123110","48","15517","93","936","33","31","0.462","103375","102923","44","9072","95","939","35","26","0.452","118475","118025","43","12073","79","950","22","28","0.45","128024","127509","50","10981","213","866","59","75","0.515","113936","113443","38","7649","224","865","67","68","0.493","123983","123491","44","8783","231","861","61","78","0.492","126376","125893","50","9512","223","854","63","83","0.483","129399","128911","50","16132","223","863","58","79","0.488","112574","112100","42","10056","224","865","49","86","0.474","134217","133737","38","11752","214","859","66","75","0.48","125423","124953","55","16614","233","844","76","80","0.47","128237","127736","61","17627","207","860","69","71","0.501","118139","117670","43","10110","226","870","62","68","0.469"
,"180619","180098","49","17016","70","956","21","23","0.521","174582","174076","51","18666","75","952","24","24","0.506","200064","199546","46","17777","71","958","22","20","0.518","185481","184915","54","17071","77","960","19","21","0.566","188129","187597","61","22950","73","947","29","24","0.532","176544","175996","54","16441","71","955","23","22","0.548","174602","174099","51","17888","95","940","22","38","0.503","177624","177095","47","17860","79","946","26","28","0.529","184433","183920","55","20628","95","933","33","34","0.513","189490","188943","49","19199","76","958","19","23","0.547","229800","229277","55","25505","227","861","58","81","0.523","252152","251621","61","33431","238","855","67","78","0.531","206772","206271","55","24032","207","868","61","71","0.501","202755","202275","49","19422","251","850","66","84","0.48","220958","220456","64","26459","239","847","78","75","0.502","209754","209266","52","22302","199","871","56","73","0.488","211232","210742","48","22168","205","859","76","65","0.49","237663","237146","46","22616","227","857","61","82","0.517","228872","228340","49","20457","211","865","69","66","0.532","232416","231897","48","15724","216","858","64","78","0.519","151125","150597","54","13684","86","941","23","36","0.528","145179","144665","47","15011","85","947","20","33","0.514","159164","158652","48","18547","84","952","22","26","0.512","137037","136539","56","17307","95","945","29","26","0.498","111995","111492","45","9584","84","944","22","34","0.503","135743","135259","52","11962","86","950","22","28","0.484","133149","132645","46","13075","78","951","26","23","0.504","139981","139489","49","16949","93","936","33","31","0.492","117868","117378","55","10318","95","939","35","26","0.49","134019","133542","46","13772","79","950","22","28","0.477","147077","146522","53","12485","213","866","59","75","0.555","131137","130617","39","8993","224","865","67","68","0.52","141702","141179","49","10460","231","861","61","78","0.523","143655","143144","51","11313","223","854","63","83","0.511","148718","148196","53","18815","223","863","58","79","0.522","127208","126705","45","10885","224","865","49","86","0.503","152468","151960","42","13085","214","859","66","75","0.508","141756","141258","60","18028","233","844","76","80","0.498","146927","146389","64","19863","207","860","69","71","0.538","133258","132751","49","11554","226","870","62","68","0.507"
,"198924","198364","51","19005","70","956","21","23","0.56","192262","191720","54","20560","75","952","24","24","0.542","219014","218467","52","19037","71","958","22","20","0.547","204095","203506","54","18630","77","960","19","21","0.589","203036","202466","68","24089","73","947","29","24","0.57","197293","196704","58","17810","71","955","23","22","0.589","193336","192798","52","19570","95","940","22","38","0.538","195380","194819","50","18978","79","946","26","28","0.561","201087","200531","61","22828","95","933","33","34","0.556","208078","207495","50","20302","76","958","19","23","0.583","248519","247966","56","27649","227","861","58","81","0.553","272161","271595","65","35626","238","855","67","78","0.566","226137","225609","56","25790","207","868","61","71","0.528","220153","219637","50","20495","251","850","66","84","0.516","241703","241158","68","30061","239","847","78","75","0.545","226740","226221","54","24411","199","871","56","73","0.519","231498","230978","49","23982","205","859","76","65","0.52","258457","257900","49","24111","227","857","61","82","0.557","248196","247634","52","21702","211","865","69","66","0.562","250253","249699","50","17597","216","858","64","78","0.554","170366","169801","58","15700","86","941","23","36","0.565","159342","158788","52","16694","85","947","20","33","0.554","176384","175845","53","20738","84","952","22","26","0.539","154179","153645","60","19511","95","945","29","26","0.534","126932","126400","47","11414","84","944","22","34","0.532","151672","151152","58","13323","86","950","22","28","0.52","150580","150042","48","14547","78","951","26","23","0.538","156334","155805","55","18176","93","936","33","31","0.529","132908","132378","57","11736","95","939","35","26","0.53","150693","150183","49","15365","79","950","22","28","0.51","165905","165307","56","14182","213","866","59","75","0.598","148153","147607","41","10520","224","865","67","68","0.546","159967","159403","51","12159","231","861","61","78","0.564","161353","160808","55","13343","223","854","63","83","0.545","167907","167341","59","21113","223","863","58","79","0.566","142536","141996","47","11885","224","865","49","86","0.54","171608","171079","45","14379","214","859","66","75","0.529","157575","157044","61","19409","233","844","76","80","0.531","166294","165719","70","21742","207","860","69","71","0.575","148562","148014","55","12879","226","870","62","68","0.548"
,"216639","216057","53","20906","70","956","21","23","0.582","210263","209696","56","22457","75","952","24","24","0.567","235774","235195","53","20206","71","958","22","20","0.579","222495","221866","56","19947","77","960","19","21","0.629","218287","217675","73","25299","73","947","29","24","0.612","216861","216241","62","19222","71","955","23","22","0.62","211417","210842","54","21151","95","940","22","38","0.575","213233","212638","55","20166","79","946","26","28","0.595","218658","218069","64","25005","95","933","33","34","0.589","227151","226527","52","21392","76","958","19","23","0.624","268361","267769","60","29677","227","861","58","81","0.592","291228","290621","69","37430","238","855","67","78","0.607","246016","245446","60","27318","207","868","61","71","0.57","238431","237877","55","21778","251","850","66","84","0.554","261281","260699","73","33496","239","847","78","75","0.582","243918","243358","61","25730","199","871","56","73","0.56","251158","250610","52","25829","205","859","76","65","0.548","279042","278441","54","25449","227","857","61","82","0.601","268245","267645","55","22970","211","865","69","66","0.6","268892","268310","51","19860","216","858","64","78","0.582","189115","188520","61","17386","86","941","23","36","0.595","173461","172878","54","18320","85","947","20","33","0.583","193390","192811","55","22578","84","952","22","26","0.579","171294","170728","61","21591","95","945","29","26","0.566","142476","141903","50","13483","84","944","22","34","0.573","168037","167473","62","15101","86","950","22","28","0.564","168741","168169","54","16070","78","951","26","23","0.572","173210","172651","57","19192","93","936","33","31","0.559","147535","146961","60","13422","95","939","35","26","0.574","167069","166534","51","17002","79","950","22","28","0.535","184824","184192","62","16205","213","866","59","75","0.632","166035","165449","43","12281","224","865","67","68","0.586","178662","178062","54","13949","231","861","61","78","0.6","179114","178534","60","15489","223","854","63","83","0.58","187432","186833","61","22927","223","863","58","79","0.599","158472","157890","50","13061","224","865","49","86","0.582","189936","189370","46","15706","214","859","66","75","0.566","173082","172521","69","20750","233","844","76","80","0.561","185017","184403","74","23353","207","860","69","71","0.614","164450","163868","57","14249","226","870","62","68","0.582"
,"235076","234462","56","22766","70","956","21","23","0.614","227438","226830","62","24171","75","952","24","24","0.608","251784","251175","54","21725","71","958","22","20","0.609","240663","240006","58","21245","77","960","19","21","0.657","234759","234116","76","26923","73","947","29","24","0.643","236291","235630","68","20745","71","955","23","22","0.661","229083","228474","59","22600","95","940","22","38","0.609","231852","231229","58","21671","79","946","26","28","0.623","238081","237465","64","27370","95","933","33","34","0.616","246454","245796","54","22581","76","958","19","23","0.658","288852","288225","65","31678","227","861","58","81","0.627","310815","310173","72","39350","238","855","67","78","0.642","266954","266348","62","28870","207","868","61","71","0.606","257545","256958","56","22994","251","850","66","84","0.587","281034","280416","80","36721","239","847","78","75","0.618","260549","259955","67","26963","199","871","56","73","0.594","269618","269041","56","27547","205","859","76","65","0.577","302575","301941","59","27202","227","857","61","82","0.634","287669","287030","58","24869","211","865","69","66","0.639","288902","288291","53","22438","216","858","64","78","0.611","206796","206160","63","18966","86","941","23","36","0.636","188365","187745","55","19869","85","947","20","33","0.62","210063","209455","60","23888","84","952","22","26","0.608","188078","187475","63","23532","95","945","29","26","0.603","158336","157724","54","15426","84","944","22","34","0.612","185356","184757","67","17202","86","950","22","28","0.599","186610","185999","57","17693","78","951","26","23","0.611","190897","190309","60","20193","93","936","33","31","0.588","162156","161549","63","15730","95","939","35","26","0.607","183994","183429","56","18857","79","950","22","28","0.565","204744","204074","65","18487","213","866","59","75","0.67","183759","183130","49","14144","224","865","67","68","0.629","196715","196083","58","15798","231","861","61","78","0.632","197114","196498","62","17609","223","854","63","83","0.616","206388","205755","63","24394","223","863","58","79","0.633","175094","174483","52","14443","224","865","49","86","0.611","207354","206744","50","17070","214","859","66","75","0.61","188507","187914","70","22144","233","844","76","80","0.593","202873","202229","77","24887","207","860","69","71","0.644","181079","180461","61","15617","226","870","62","68","0.618"
,"255100","254451","56","24522","70","956","21","23","0.649","244208","243562","65","25800","75","952","24","24","0.646","267266","266620","56","23358","71","958","22","20","0.646","258287","257592","62","22512","77","960","19","21","0.695","253189","252519","80","29125","73","947","29","24","0.67","254972","254280","71","22298","71","955","23","22","0.692","247971","247321","64","24166","95","940","22","38","0.65","250571","249913","64","23875","79","946","26","28","0.658","258498","257846","69","29771","95","933","33","34","0.652","266164","265482","56","23878","76","958","19","23","0.682","309810","309150","68","33612","227","861","58","81","0.66","333039","332355","81","41316","238","855","67","78","0.684","287844","287204","65","30092","207","868","61","71","0.64","277556","276938","59","24065","251","850","66","84","0.618","300168","299514","82","39164","239","847","78","75","0.654","278112","277481","69","28951","199","871","56","73","0.631","287706","287109","58","29442","205","859","76","65","0.597","326597","325924","61","29678","227","857","61","82","0.673","305661","304988","60","27063","211","865","69","66","0.673","308195","307546","58","24408","216","858","64","78","0.649","224329","223670","67","20567","86","941","23","36","0.659","203997","203342","57","21234","85","947","20","33","0.655","227089","226451","63","25123","84","952","22","26","0.638","204802","204166","66","25363","95","945","29","26","0.636","174059","173403","58","17178","84","944","22","34","0.656","202847","202216","69","19460","86","950","22","28","0.631","203907","203274","58","19207","78","951","26","23","0.633","208136","207519","64","21176","93","936","33","31","0.617","177122","176497","64","18709","95","939","35","26","0.625","200653","200056","60","20780","79","950","22","28","0.597","224955","224258","67","20644","213","866","59","75","0.697","201505","200847","51","15960","224","865","67","68","0.658","213498","212832","62","17451","231","861","61","78","0.666","215199","214557","63","19387","223","854","63","83","0.642","224310","223644","66","25661","223","863","58","79","0.666","191874","191224","56","15755","224","865","49","86","0.65","222892","222249","53","18386","214","859","66","75","0.643","204511","203886","74","23839","233","844","76","80","0.625","219297","218625","84","26450","207","860","69","71","0.672","199050","198391","66","17160","226","870","62","68","0.659"
,"275700","275020","59","26260","70","956","21","23","0.68","261390","260710","72","27392","75","952","24","24","0.68","283400","282722","59","24885","71","958","22","20","0.678","276437","275718","64","23619","77","960","19","21","0.719","272197","271493","83","31468","73","947","29","24","0.704","273671","272945","74","23816","71","955","23","22","0.726","267421","266738","68","25752","95","940","22","38","0.683","268010","267309","64","26484","79","946","26","28","0.701","278715","278029","71","31691","95","933","33","34","0.686","286925","286209","58","25423","76","958","19","23","0.716","330489","329798","72","35504","227","861","58","81","0.691","356376","355648","83","43720","238","855","67","78","0.728","307777","307112","69","31186","207","868","61","71","0.665","297068","296419","60","25540","251","850","66","84","0.649","320054","319361","86","41249","239","847","78","75","0.693","296240","295578","70","31179","199","871","56","73","0.662","305088","304469","61","31297","205","859","76","65","0.619","349704","348983","63","32436","227","857","61","82","0.721","324125","323412","65","29261","211","865","69","66","0.713","327050","326368","59","25932","216","858","64","78","0.682","241777","241086","69","22386","86","941","23","36","0.691","220502","219810","61","22473","85","947","20","33","0.692","244919","244235","70","26332","84","952","22","26","0.684","221268","220604","73","27009","95","945","29","26","0.664","189259","188573","61","18610","84","944","22","34","0.686","221235","220571","72","21911","86","950","22","28","0.664","220866","220209","63","20528","78","951","26","23","0.657","225109","224462","66","22170","93","936","33","31","0.647","192376","191727","67","21906","95","939","35","26","0.649","216969","216337","61","22702","79","950","22","28","0.632","245210","244480","69","22667","213","866","59","75","0.73","218730","218034","54","17556","224","865","67","68","0.696","230420","229726","64","19086","231","861","61","78","0.694","232893","232199","67","21062","223","854","63","83","0.694","241837","241130","69","26948","223","863","58","79","0.707","208502","207811","60","17076","224","865","49","86","0.691","237715","237037","56","19848","214","859","66","75","0.678","220631","219964","77","25756","233","844","76","80","0.667","234752","234031","89","27884","207","860","69","71","0.721","218370","217672","70","18890","226","870","62","68","0.698"
,"295323","294606","62","28090","70","956","21","23","0.717","279650","278926","77","29164","75","952","24","24","0.724","299860","299151","65","26228","71","958","22","20","0.709","295648","294901","70","24696","77","960","19","21","0.747","291477","290741","88","33941","73","947","29","24","0.736","292261","291497","79","25445","71","955","23","22","0.764","287294","286577","71","27308","95","940","22","38","0.717","285322","284592","67","29051","79","946","26","28","0.73","298370","297644","79","33451","95","933","33","34","0.726","307368","306621","62","26909","76","958","19","23","0.747","351422","350702","79","37414","227","861","58","81","0.72","379768","379007","84","46797","238","855","67","78","0.761","327385","326683","71","32554","207","868","61","71","0.702","315647","314969","67","26843","251","850","66","84","0.678","341414","340683","89","43456","239","847","78","75","0.731","314746","314047","72","33003","199","871","56","73","0.699","321485","320827","65","32769","205","859","76","65","0.658","373871","373120","68","34786","227","857","61","82","0.751","344580","343831","72","31231","211","865","69","66","0.749","345409","344689","60","26920","216","858","64","78","0.72","259455","258740","71","24360","86","941","23","36","0.715","237553","236830","65","23625","85","947","20","33","0.723","262358","261636","77","27691","84","952","22","26","0.722","238033","237337","75","28667","95","945","29","26","0.696","204439","203719","63","19795","84","944","22","34","0.72","240692","240002","74","24271","86","950","22","28","0.69","237151","236459","65","21726","78","951","26","23","0.692","241667","240990","69","23388","93","936","33","31","0.677","208104","207425","70","25016","95","939","35","26","0.679","232594","231930","63","24486","79","950","22","28","0.664","264670","263903","71","24457","213","866","59","75","0.767","235541","234816","56","19153","224","865","67","68","0.725","247768","247045","67","20881","231","861","61","78","0.723","250816","250088","68","22689","223","854","63","83","0.728","259128","258389","73","28098","223","863","58","79","0.739","224840","224104","65","18378","224","865","49","86","0.736","252621","251910","57","21301","214","859","66","75","0.711","237434","236728","81","27878","233","844","76","80","0.706","250070","249318","94","29371","207","860","69","71","0.752","238570","237845","74","20753","226","870","62","68","0.725"
