"BehaviorSpace results (NetLogo 6.1.1)"
"Modelo.nlogo"
"experiment"
"07/03/2020 00:45:24:840 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","fakenews-rate","public-groups?","num-users","graphics?","debug?","perc-public-groups","[step]","count posts","count posts with [shared?]","count posts with [fakenews? and not shared?]","count posts with [fakenews? and shared?]","count users with [public-group?]","count users with [id-group = 0]","count users with [id-group = 1]","count users with [id-group = 2]","mean [num-posts] of users"
"34","10","false","1000","false","false","22","5","5798","5630","9","356","223","854","63","83","0.168"
"34","10","false","1000","false","false","22","6","11937","11730","15","621","223","854","63","83","0.207"
"34","10","false","1000","false","false","22","7","20744","20506","21","921","223","854","63","83","0.238"
"34","10","false","1000","false","false","22","8","32097","31823","26","1347","223","854","63","83","0.274"
"33","10","false","1000","false","false","22","14","123983","123491","44","8783","231","861","61","78","0.492"
"34","10","false","1000","false","false","22","9","45532","45221","31","2056","223","854","63","83","0.311"
"31","10","false","1000","false","false","22","19","224955","224258","67","20644","213","866","59","75","0.697"
"32","10","false","1000","false","false","22","16","148153","147607","41","10520","224","865","67","68","0.546"
"30","10","false","1000","false","false","8","22","248503","247799","65","26123","79","950","22","28","0.704"
"34","10","false","1000","false","false","22","10","61065","60722","34","3187","223","854","63","83","0.343"
"34","10","false","1000","false","false","22","11","77581","77198","38","4661","223","854","63","83","0.383"
"33","10","false","1000","false","false","22","15","141702","141179","49","10460","231","861","61","78","0.523"
"32","10","false","1000","false","false","22","17","166035","165449","43","12281","224","865","67","68","0.586"
"34","10","false","1000","false","false","22","12","93788","93373","41","6237","223","854","63","83","0.415"
"30","10","false","1000","false","false","8","23","264403","263670","66","27631","79","950","22","28","0.733"
"33","10","false","1000","false","false","22","16","159967","159403","51","12159","231","861","61","78","0.564"
"31","10","false","1000","false","false","22","20","245210","244480","69","22667","213","866","59","75","0.73"
"34","10","false","1000","false","false","22","13","109627","109178","46","7826","223","854","63","83","0.449"
"32","10","false","1000","false","false","22","18","183759","183130","49","14144","224","865","67","68","0.629"
"18","10","true","1000","false","false","22","29","549734","548700","96","54269","227","857","61","82","1.034"
"34","10","false","1000","false","false","22","14","126376","125893","50","9512","223","854","63","83","0.483"
"33","10","false","1000","false","false","22","17","178662","178062","54","13949","231","861","61","78","0.6"
"30","10","false","1000","false","false","8","24","280560","279796","72","29086","79","950","22","28","0.764"
"34","10","false","1000","false","false","22","15","143655","143144","51","11313","223","854","63","83","0.511"
"32","10","false","1000","false","false","22","19","201505","200847","51","15960","224","865","67","68","0.658"
"31","10","false","1000","false","false","22","21","264670","263903","71","24457","213","866","59","75","0.767"
"33","10","false","1000","false","false","22","18","196715","196083","58","15798","231","861","61","78","0.632"
"34","10","false","1000","false","false","22","16","161353","160808","55","13343","223","854","63","83","0.545"
"32","10","false","1000","false","false","22","20","218730","218034","54","17556","224","865","67","68","0.696"
"30","10","false","1000","false","false","8","25","297915","297116","73","30697","79","950","22","28","0.799"
"31","10","false","1000","false","false","22","22","283871","283075","75","26164","213","866","59","75","0.796"
"33","10","false","1000","false","false","22","19","213498","212832","62","17451","231","861","61","78","0.666"
"34","10","false","1000","false","false","22","17","179114","178534","60","15489","223","854","63","83","0.58"
"32","10","false","1000","false","false","22","21","235541","234816","56","19153","224","865","67","68","0.725"
"34","10","false","1000","false","false","22","18","197114","196498","62","17609","223","854","63","83","0.616"
"33","10","false","1000","false","false","22","20","230420","229726","64","19086","231","861","61","78","0.694"
"30","10","false","1000","false","false","8","26","315545","314704","76","32172","79","950","22","28","0.841"
"31","10","false","1000","false","false","22","23","303033","302210","76","27900","213","866","59","75","0.823"
"32","10","false","1000","false","false","22","22","252160","251407","58","20762","224","865","67","68","0.753"
"34","10","false","1000","false","false","22","19","215199","214557","63","19387","223","854","63","83","0.642"
"33","10","false","1000","false","false","22","21","247768","247045","67","20881","231","861","61","78","0.723"
"30","10","false","1000","false","false","8","27","333218","332345","81","33517","79","950","22","28","0.873"
"20","10","true","1000","false","false","22","24","405461","404624","68","29833","216","858","64","78","0.837"
"31","10","false","1000","false","false","22","24","322036","321178","81","29786","213","866","59","75","0.858"
"32","10","false","1000","false","false","22","23","269347","268555","61","22272","224","865","67","68","0.792"
"34","10","false","1000","false","false","22","20","232893","232199","67","21062","223","854","63","83","0.694"
"33","10","false","1000","false","false","22","22","265774","265018","70","22708","231","861","61","78","0.756"
"19","10","true","1000","false","false","22","25","422912","422040","85","40716","211","865","69","66","0.872"
"34","10","false","1000","false","false","22","21","250816","250088","68","22689","223","854","63","83","0.728"
"32","10","false","1000","false","false","22","24","287560","286727","62","23613","224","865","67","68","0.833"
"30","10","false","1000","false","false","8","28","350817","349920","84","34796","79","950","22","28","0.897"
"33","10","false","1000","false","false","22","23","283655","282869","73","24521","231","861","61","78","0.786"
"31","10","false","1000","false","false","22","25","341588","340693","86","31667","213","866","59","75","0.895"
"34","10","false","1000","false","false","22","22","269302","268539","73","24465","223","854","63","83","0.763"
"32","10","false","1000","false","false","22","25","306090","305227","64","24769","224","865","67","68","0.863"
"33","10","false","1000","false","false","22","24","301040","300220","78","26170","231","861","61","78","0.82"
"30","10","false","1000","false","false","8","29","367368","366428","91","35981","79","950","22","28","0.94"
"31","10","false","1000","false","false","22","26","360984","360054","90","33588","213","866","59","75","0.93"
"34","10","false","1000","false","false","22","23","289194","288403","75","26304","223","854","63","83","0.791"
"32","10","false","1000","false","false","22","26","324208","323314","70","25857","224","865","67","68","0.894"
"33","10","false","1000","false","false","22","25","317928","317074","81","27822","231","861","61","78","0.854"
"30","10","false","1000","false","false","8","30","382976","382006","94","37082","79","950","22","28","0.97"
"35","10","false","1000","false","false","22","0","0","0","0","0","223","863","58","79","0"
"35","10","false","1000","false","false","22","1","30","0","3","0","223","863","58","79","0.03"
"35","10","false","1000","false","false","22","2","175","114","5","4","223","863","58","79","0.061"
"35","10","false","1000","false","false","22","3","807","707","6","21","223","863","58","79","0.1"
"35","10","false","1000","false","false","22","4","2515","2377","12","84","223","863","58","79","0.138"
"35","10","false","1000","false","false","22","5","5984","5805","17","223","223","863","58","79","0.179"
"35","10","false","1000","false","false","22","6","11575","11370","22","503","223","863","58","79","0.205"
"35","10","false","1000","false","false","22","7","19597","19356","26","1028","223","863","58","79","0.241"
"35","10","false","1000","false","false","22","8","30301","30018","33","1978","223","863","58","79","0.283"
"35","10","false","1000","false","false","22","9","43365","43041","38","3509","223","863","58","79","0.324"
"31","10","false","1000","false","false","22","27","380317","379346","92","35419","213","866","59","75","0.971"
"34","10","false","1000","false","false","22","24","309830","309003","78","28040","223","854","63","83","0.827"
"35","10","false","1000","false","false","22","10","58610","58255","43","5602","223","863","58","79","0.355"
"35","10","false","1000","false","false","22","11","75486","75099","46","8187","223","863","58","79","0.387"
"33","10","false","1000","false","false","22","26","333809","332935","84","29497","231","861","61","78","0.874"
"32","10","false","1000","false","false","22","27","342012","341081","71","26980","224","865","67","68","0.931"
"35","10","false","1000","false","false","22","12","93213","92789","48","10834","223","863","58","79","0.424"
"35","10","false","1000","false","false","22","13","110848","110396","49","13443","223","863","58","79","0.452"
"34","10","false","1000","false","false","22","25","330034","329173","80","29658","223","854","63","83","0.861"
"35","10","false","1000","false","false","22","14","129399","128911","50","16132","223","863","58","79","0.488"
"31","10","false","1000","false","false","22","28","399133","398121","100","37023","213","866","59","75","1.012"
"33","10","false","1000","false","false","22","27","349337","348431","88","31190","231","861","61","78","0.906"
"32","10","false","1000","false","false","22","28","359853","358896","73","28342","224","865","67","68","0.957"
"35","10","false","1000","false","false","22","15","148718","148196","53","18815","223","863","58","79","0.522"
"35","10","false","1000","false","false","22","16","167907","167341","59","21113","223","863","58","79","0.566"
"34","10","false","1000","false","false","22","26","349351","348456","82","31301","223","854","63","83","0.895"
"33","10","false","1000","false","false","22","28","365992","365043","93","33099","231","861","61","78","0.949"
"31","10","false","1000","false","false","22","29","417284","416238","102","38659","213","866","59","75","1.046"
"32","10","false","1000","false","false","22","29","377404","376413","77","30000","224","865","67","68","0.991"
"35","10","false","1000","false","false","22","17","187432","186833","61","22927","223","863","58","79","0.599"
"19","10","true","1000","false","false","22","26","439164","438259","87","43602","211","865","69","66","0.905"
"35","10","false","1000","false","false","22","18","206388","205755","63","24394","223","863","58","79","0.633"
"33","10","false","1000","false","false","22","29","383576","382594","98","35590","231","861","61","78","0.982"
"34","10","false","1000","false","false","22","27","367815","366879","82","32920","223","854","63","83","0.936"
"18","10","true","1000","false","false","22","30","572028","570950","100","55564","227","857","61","82","1.078"
"36","10","false","1000","false","false","22","0","0","0","0","0","224","865","49","86","0"
"36","10","false","1000","false","false","22","1","39","0","4","0","224","865","49","86","0.039"
"36","10","false","1000","false","false","22","2","151","77","8","12","224","865","49","86","0.074"
"36","10","false","1000","false","false","22","3","553","451","11","50","224","865","49","86","0.102"
"36","10","false","1000","false","false","22","4","1607","1461","14","140","224","865","49","86","0.146"
"36","10","false","1000","false","false","22","5","4219","4040","17","441","224","865","49","86","0.179"
"36","10","false","1000","false","false","22","6","9182","8966","21","1030","224","865","49","86","0.216"
"36","10","false","1000","false","false","22","7","17216","16968","21","1947","224","865","49","86","0.248"
"36","10","false","1000","false","false","22","8","27734","27457","23","3097","224","865","49","86","0.277"
"36","10","false","1000","false","false","22","9","39813","39509","28","4279","224","865","49","86","0.304"
"32","10","false","1000","false","false","22","30","395216","394194","82","31826","224","865","67","68","1.022"
"20","10","true","1000","false","false","22","25","427974","427094","73","31199","216","858","64","78","0.88"
"37","10","false","1000","false","false","22","0","0","0","0","0","214","859","66","75","0"
"37","10","false","1000","false","false","22","1","39","0","4","0","214","859","66","75","0.039"
"37","10","false","1000","false","false","22","2","192","110","4","4","214","859","66","75","0.082"
"37","10","false","1000","false","false","22","3","643","525","7","23","214","859","66","75","0.118"
"37","10","false","1000","false","false","22","4","1975","1820","10","82","214","859","66","75","0.155"
"31","10","false","1000","false","false","22","30","435059","433980","110","40320","213","866","59","75","1.079"
"37","10","false","1000","false","false","22","5","4886","4694","13","203","214","859","66","75","0.192"
"37","10","false","1000","false","false","22","6","10959","10738","16","562","214","859","66","75","0.221"
"38","10","false","1000","false","false","22","0","0","0","0","0","233","844","76","80","0"
"38","10","false","1000","false","false","22","1","36","0","3","0","233","844","76","80","0.036"
"38","10","false","1000","false","false","22","2","166","90","12","11","233","844","76","80","0.076"
"38","10","false","1000","false","false","22","3","596","491","16","50","233","844","76","80","0.105"
"38","10","false","1000","false","false","22","4","1898","1760","18","198","233","844","76","80","0.138"
"38","10","false","1000","false","false","22","5","4926","4753","23","566","233","844","76","80","0.173"
"37","10","false","1000","false","false","22","7","21035","20779","19","1276","214","859","66","75","0.256"
"36","10","false","1000","false","false","22","10","52996","52656","34","5647","224","865","49","86","0.34"
"38","10","false","1000","false","false","22","6","10943","10734","28","1445","233","844","76","80","0.209"
"38","10","false","1000","false","false","22","7","19751","19509","31","2891","233","844","76","80","0.242"
"37","10","false","1000","false","false","22","8","34393","34109","22","2282","214","859","66","75","0.284"
"35","10","false","1000","false","false","22","19","224310","223644","66","25661","223","863","58","79","0.666"
"38","10","false","1000","false","false","22","8","30905","30629","35","4771","233","844","76","80","0.276"
"36","10","false","1000","false","false","22","11","67602","67230","36","7138","224","865","49","86","0.372"
"37","10","false","1000","false","false","22","9","49638","49313","24","3631","214","859","66","75","0.325"
"38","10","false","1000","false","false","22","9","43902","43587","37","6699","233","844","76","80","0.315"
"38","10","false","1000","false","false","22","10","58801","58455","41","8816","233","844","76","80","0.346"
"37","10","false","1000","false","false","22","10","66332","65964","27","5303","214","859","66","75","0.368"
"36","10","false","1000","false","false","22","12","82739","82342","38","8282","224","865","49","86","0.397"
"38","10","false","1000","false","false","22","11","75277","74903","44","11101","233","844","76","80","0.374"
"37","10","false","1000","false","false","22","11","82694","82302","27","7005","214","859","66","75","0.392"
"36","10","false","1000","false","false","22","13","97798","97364","40","9256","224","865","49","86","0.434"
"33","10","false","1000","false","false","22","30","401886","400871","105","38627","231","861","61","78","1.015"
"39","10","false","1000","false","false","22","0","0","0","0","0","207","860","69","71","0"
"39","10","false","1000","false","false","22","1","30","0","8","0","207","860","69","71","0.03"
"39","10","false","1000","false","false","22","2","112","48","13","8","207","860","69","71","0.064"
"39","10","false","1000","false","false","22","3","352","261","17","48","207","860","69","71","0.091"
"39","10","false","1000","false","false","22","4","1302","1156","24","179","207","860","69","71","0.146"
"39","10","false","1000","false","false","22","5","3830","3641","29","525","207","860","69","71","0.189"
"34","10","false","1000","false","false","22","28","386051","385082","87","34531","223","854","63","83","0.969"
"39","10","false","1000","false","false","22","6","8941","8713","37","1219","207","860","69","71","0.228"
"35","10","false","1000","false","false","22","20","241837","241130","69","26948","223","863","58","79","0.707"
"38","10","false","1000","false","false","22","12","92452","92049","46","13227","233","844","76","80","0.403"
"39","10","false","1000","false","false","22","7","16932","16668","41","2229","207","860","69","71","0.264"
"37","10","false","1000","false","false","22","12","99218","98794","31","8723","214","859","66","75","0.424"
"39","10","false","1000","false","false","22","8","27823","27518","46","3647","207","860","69","71","0.305"
"36","10","false","1000","false","false","22","14","112574","112100","42","10056","224","865","49","86","0.474"
"39","10","false","1000","false","false","22","9","41517","41183","49","5449","207","860","69","71","0.334"
"39","10","false","1000","false","false","22","10","56828","56466","51","7560","207","860","69","71","0.362"
"38","10","false","1000","false","false","22","13","109379","108943","53","15073","233","844","76","80","0.436"
"37","10","false","1000","false","false","22","13","116382","115932","33","10391","214","859","66","75","0.45"
"36","10","false","1000","false","false","22","15","127208","126705","45","10885","224","865","49","86","0.503"
"39","10","false","1000","false","false","22","11","73855","73456","54","9968","207","860","69","71","0.399"
"38","10","false","1000","false","false","22","14","125423","124953","55","16614","233","844","76","80","0.47"
"37","10","false","1000","false","false","22","14","134217","133737","38","11752","214","859","66","75","0.48"
"39","10","false","1000","false","false","22","12","91754","91320","55","12575","207","860","69","71","0.434"
"35","10","false","1000","false","false","22","21","259128","258389","73","28098","223","863","58","79","0.739"
"36","10","false","1000","false","false","22","16","142536","141996","47","11885","224","865","49","86","0.54"
"38","10","false","1000","false","false","22","15","141756","141258","60","18028","233","844","76","80","0.498"
"39","10","false","1000","false","false","22","13","109888","109414","60","15155","207","860","69","71","0.474"
"37","10","false","1000","false","false","22","15","152468","151960","42","13085","214","859","66","75","0.508"
"36","10","false","1000","false","false","22","17","158472","157890","50","13061","224","865","49","86","0.582"
"34","10","false","1000","false","false","22","29","404328","403312","92","36172","223","854","63","83","1.016"
"39","10","false","1000","false","false","22","14","128237","127736","61","17627","207","860","69","71","0.501"
"38","10","false","1000","false","false","22","16","157575","157044","61","19409","233","844","76","80","0.531"
"35","10","false","1000","false","false","22","22","276044","275276","76","29194","223","863","58","79","0.768"
"37","10","false","1000","false","false","22","16","171608","171079","45","14379","214","859","66","75","0.529"
"36","10","false","1000","false","false","22","18","175094","174483","52","14443","224","865","49","86","0.611"
"39","10","false","1000","false","false","22","15","146927","146389","64","19863","207","860","69","71","0.538"
"38","10","false","1000","false","false","22","17","173082","172521","69","20750","233","844","76","80","0.561"
"37","10","false","1000","false","false","22","17","189936","189370","46","15706","214","859","66","75","0.566"
"36","10","false","1000","false","false","22","19","191874","191224","56","15755","224","865","49","86","0.65"
"39","10","false","1000","false","false","22","16","166294","165719","70","21742","207","860","69","71","0.575"
"35","10","false","1000","false","false","22","23","292409","291613","81","30280","223","863","58","79","0.796"
"38","10","false","1000","false","false","22","18","188507","187914","70","22144","233","844","76","80","0.593"
"34","10","false","1000","false","false","22","30","422386","421335","97","37588","223","854","63","83","1.051"
"40","10","false","1000","false","false","22","0","0","0","0","0","226","870","62","68","0"
"40","10","false","1000","false","false","22","1","35","0","4","0","226","870","62","68","0.035"
"40","10","false","1000","false","false","22","2","194","129","8","0","226","870","62","68","0.065"
"40","10","false","1000","false","false","22","3","648","548","12","12","226","870","62","68","0.1"
"40","10","false","1000","false","false","22","4","1877","1737","14","53","226","870","62","68","0.14"
"40","10","false","1000","false","false","22","5","4668","4503","15","164","226","870","62","68","0.165"
"40","10","false","1000","false","false","22","6","9639","9439","18","529","226","870","62","68","0.2"
"40","10","false","1000","false","false","22","7","17266","17041","18","1290","226","870","62","68","0.225"
"40","10","false","1000","false","false","22","8","27811","27556","21","2396","226","870","62","68","0.255"
"36","10","false","1000","false","false","22","20","208502","207811","60","17076","224","865","49","86","0.691"
"40","10","false","1000","false","false","22","9","41525","41243","24","3769","226","870","62","68","0.282"
"37","10","false","1000","false","false","22","18","207354","206744","50","17070","214","859","66","75","0.61"
"39","10","false","1000","false","false","22","17","185017","184403","74","23353","207","860","69","71","0.614"
"40","10","false","1000","false","false","22","10","56814","56494","26","4962","226","870","62","68","0.32"
"38","10","false","1000","false","false","22","19","204511","203886","74","23839","233","844","76","80","0.625"
"40","10","false","1000","false","false","22","11","72725","72364","28","6088","226","870","62","68","0.361"
"35","10","false","1000","false","false","22","24","308630","307808","84","31490","223","863","58","79","0.822"
"40","10","false","1000","false","false","22","12","88132","87733","35","7209","226","870","62","68","0.399"
"36","10","false","1000","false","false","22","21","224840","224104","65","18378","224","865","49","86","0.736"
"37","10","false","1000","false","false","22","19","222892","222249","53","18386","214","859","66","75","0.643"
"39","10","false","1000","false","false","22","18","202873","202229","77","24887","207","860","69","71","0.644"
"38","10","false","1000","false","false","22","20","220631","219964","77","25756","233","844","76","80","0.667"
"40","10","false","1000","false","false","22","13","103184","102754","39","8583","226","870","62","68","0.43"
"40","10","false","1000","false","false","22","14","118139","117670","43","10110","226","870","62","68","0.469"
"36","10","false","1000","false","false","22","22","241670","240901","69","19778","224","865","49","86","0.769"
"37","10","false","1000","false","false","22","20","237715","237037","56","19848","214","859","66","75","0.678"
"35","10","false","1000","false","false","22","25","325081","324227","87","32816","223","863","58","79","0.854"
"39","10","false","1000","false","false","22","19","219297","218625","84","26450","207","860","69","71","0.672"
"38","10","false","1000","false","false","22","21","237434","236728","81","27878","233","844","76","80","0.706"
"40","10","false","1000","false","false","22","15","133258","132751","49","11554","226","870","62","68","0.507"
"19","10","true","1000","false","false","22","27","456225","455291","90","46015","211","865","69","66","0.934"
"40","10","false","1000","false","false","22","16","148562","148014","55","12879","226","870","62","68","0.548"
"37","10","false","1000","false","false","22","21","252621","251910","57","21301","214","859","66","75","0.711"
"39","10","false","1000","false","false","22","20","234752","234031","89","27884","207","860","69","71","0.721"
"36","10","false","1000","false","false","22","23","259701","258895","75","21411","224","865","49","86","0.806"
"38","10","false","1000","false","false","22","22","254566","253832","85","30071","233","844","76","80","0.734"
"35","10","false","1000","false","false","22","26","341990","341103","90","34359","223","863","58","79","0.887"
"40","10","false","1000","false","false","22","17","164450","163868","57","14249","226","870","62","68","0.582"
"37","10","false","1000","false","false","22","22","268303","267557","61","22874","214","859","66","75","0.746"
"39","10","false","1000","false","false","22","21","250070","249318","94","29371","207","860","69","71","0.752"
"40","10","false","1000","false","false","22","18","181079","180461","61","15617","226","870","62","68","0.618"
"36","10","false","1000","false","false","22","24","278423","277581","80","23179","224","865","49","86","0.842"
"38","10","false","1000","false","false","22","23","271908","271140","86","32355","233","844","76","80","0.768"
"35","10","false","1000","false","false","22","27","359904","358984","93","35982","223","863","58","79","0.92"
"40","10","false","1000","false","false","22","19","199050","198391","66","17160","226","870","62","68","0.659"
"39","10","false","1000","false","false","22","22","265999","265219","98","31036","207","860","69","71","0.78"
"37","10","false","1000","false","false","22","23","285839","285051","64","24774","214","859","66","75","0.788"
"36","10","false","1000","false","false","22","25","297664","296791","86","25017","224","865","49","86","0.873"
"38","10","false","1000","false","false","22","24","289825","289028","90","34572","233","844","76","80","0.797"
"40","10","false","1000","false","false","22","20","218370","217672","70","18890","226","870","62","68","0.698"
"20","10","true","1000","false","false","22","26","450002","449085","77","32311","216","858","64","78","0.917"
"39","10","false","1000","false","false","22","23","282816","281995","103","32817","207","860","69","71","0.821"
"37","10","false","1000","false","false","22","24","303882","303050","69","26668","214","859","66","75","0.832"
"35","10","false","1000","false","false","22","28","377362","376397","99","37465","223","863","58","79","0.965"
"38","10","false","1000","false","false","22","25","308286","307448","94","36635","233","844","76","80","0.838"
"36","10","false","1000","false","false","22","26","316394","315489","90","26983","224","865","49","86","0.905"
"40","10","false","1000","false","false","22","21","238570","237845","74","20753","226","870","62","68","0.725"
"39","10","false","1000","false","false","22","24","299404","298545","108","34436","207","860","69","71","0.859"
"37","10","false","1000","false","false","22","25","322173","321300","75","28625","214","859","66","75","0.873"
"35","10","false","1000","false","false","22","29","394463","393465","99","38897","223","863","58","79","0.998"
"40","10","false","1000","false","false","22","22","259640","258870","76","22778","226","870","62","68","0.77"
"38","10","false","1000","false","false","22","26","326692","325817","95","38419","233","844","76","80","0.875"
"36","10","false","1000","false","false","22","27","334614","333674","94","28951","224","865","49","86","0.94"
"39","10","false","1000","false","false","22","25","315774","314885","111","35964","207","860","69","71","0.889"
"37","10","false","1000","false","false","22","26","340719","339809","79","30556","214","859","66","75","0.91"
"40","10","false","1000","false","false","22","23","280543","279737","78","24940","226","870","62","68","0.806"
"35","10","false","1000","false","false","22","30","410917","409885","102","40512","223","863","58","79","1.032"
"39","10","false","1000","false","false","22","26","331831","330914","113","37793","207","860","69","71","0.917"
"38","10","false","1000","false","false","22","27","344112","343205","97","39970","233","844","76","80","0.907"
"36","10","false","1000","false","false","22","28","353299","352324","100","31322","224","865","49","86","0.975"
"37","10","false","1000","false","false","22","27","360387","359449","80","32511","214","859","66","75","0.938"
"40","10","false","1000","false","false","22","24","301022","300176","85","27286","226","870","62","68","0.846"
"39","10","false","1000","false","false","22","27","348418","347458","115","40221","207","860","69","71","0.96"
"38","10","false","1000","false","false","22","28","361070","360128","101","41536","233","844","76","80","0.942"
"36","10","false","1000","false","false","22","29","372450","371446","103","34016","224","865","49","86","1.004"
"19","10","true","1000","false","false","22","28","475077","474102","94","47764","211","865","69","66","0.975"
"40","10","false","1000","false","false","22","25","320332","319456","87","29574","226","870","62","68","0.876"
"37","10","false","1000","false","false","22","28","380353","379374","84","34493","214","859","66","75","0.979"
"39","10","false","1000","false","false","22","28","365314","364318","121","42838","207","860","69","71","0.996"
"38","10","false","1000","false","false","22","29","377771","376784","105","43100","233","844","76","80","0.987"
"36","10","false","1000","false","false","22","30","391406","390364","106","36575","224","865","49","86","1.042"
"40","10","false","1000","false","false","22","26","338164","337255","88","31803","226","870","62","68","0.909"
"39","10","false","1000","false","false","22","29","382022","380988","126","45310","207","860","69","71","1.034"
"37","10","false","1000","false","false","22","29","401145","400137","88","36551","214","859","66","75","1.008"
"38","10","false","1000","false","false","22","30","394916","393892","111","44768","233","844","76","80","1.024"
"40","10","false","1000","false","false","22","27","355457","354510","90","33772","226","870","62","68","0.947"
"39","10","false","1000","false","false","22","30","398940","397871","126","47583","207","860","69","71","1.069"
"37","10","false","1000","false","false","22","30","421722","420679","91","38393","214","859","66","75","1.043"
"40","10","false","1000","false","false","22","28","372907","371923","92","35534","226","870","62","68","0.984"
"20","10","true","1000","false","false","22","27","472463","471512","80","33816","216","858","64","78","0.951"
"40","10","false","1000","false","false","22","29","391148","390129","98","37159","226","870","62","68","1.019"
"40","10","false","1000","false","false","22","30","410084","409036","103","38713","226","870","62","68","1.048"
"19","10","true","1000","false","false","22","29","494519","493509","97","49239","211","865","69","66","1.01"
"20","10","true","1000","false","false","22","28","496001","495010","85","35906","216","858","64","78","0.991"
"19","10","true","1000","false","false","22","30","513819","512778","100","50417","211","865","69","66","1.041"
"20","10","true","1000","false","false","22","29","519066","518046","88","38084","216","858","64","78","1.02"
"20","10","true","1000","false","false","22","30","541061","540009","91","40137","216","858","64","78","1.052"
